"timestamp","beacon_id","device_id","is_present","lastseen","rssi","status"
"1682528156","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-5","completed"
"1682529435","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-25","completed"
"1682529585","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-91","ongoing"
"1682527365","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-36","completed"
"1682528387","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-36","completed"
"1682529465","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-4","completed"
"1682528692","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-18","completed"
"1682528347","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-96","ongoing"
"1682529319","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-98","ongoing"
"1682528121","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","false","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-84","ongoing"
"1682530266","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-100","ongoing"
"1682529545","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-70","completed"
"1682529590","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-2","completed"
"1682527911","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-2","completed"
"1682527936","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-57","completed"
"1682530061","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-14","completed"
"1682530211","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-14","completed"
"1682527596","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-11","completed"
"1682527606","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","false","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-91","ongoing"
"1682527731","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-48","completed"
"1682529851","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-1","completed"
"1682528407","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-41","completed"
"1682529941","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-45","completed"
"1682527871","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-49","completed"
"1682529725","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-59","completed"
"1682527746","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","5046452","true","FFFFFFFF-0D6C-CF10-48B9-55AAB8167ABB:F363:0055","'-66","completed"
"1682528086","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-11","completed"
"1682528969","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","5046452","true","E0702891-AE8E-8DC0-B0DE-3C666B326CA9:3138:0055","'-52","completed"
